time,seconds_elapsed,z,y,x
1694674190916221000,170.3532209472656,-14.68125057220459,17.231250762939453,-44.625
1694674190936213200,170.37321313476562,-13.875000953674316,15.918750762939453,-45.056251525878906
1694674190956216000,170.39321606445313,-13.050000190734863,14.11875057220459,-45.60000228881836
1694674190976213000,170.413212890625,-11.512500762939453,12.33750057220459,-46.125
1694674190996214500,170.43321459960939,-10.27500057220459,10.818750381469727,-46.85625076293945
1694674191016223000,170.4532229003906,-8.831250190734863,9.65625,-47.28750228881836
1694674191036225300,170.47322534179688,-7.293750286102295,7.425000190734863,-48.03750228881836
1694674191056234500,170.493234375,-6.262500286102295,6.731250286102295,-47.83125305175781
1694674191076237600,170.51323754882813,-4.518750190734863,5.043750286102295,-48.35625076293945
1694674191096235300,170.5332353515625,-3.6937501430511475,4.143750190734863,-48.562503814697266
1694674191116240600,170.55324072265626,-2.53125,3.093750238418579,-48.187503814697266
1694674191136240000,170.573240234375,-1.7062500715255737,2.9250001907348633,-48.187503814697266
1694674191156240100,170.593240234375,-1.5187500715255737,2.4750001430511475,-48.281253814697266
1694674191176249600,170.61324951171875,-0.7875000238418579,2.6625001430511475,-48.375003814697266
1694674191196246000,170.63324609375,-1.818750023841858,2.9250001907348633,-48.67500305175781
1694674191216254700,170.65325463867188,-2.325000047683716,4.068750381469727,-48.35625076293945
1694674191236233000,170.67323291015626,-2.4375,4.875,-48.22500228881836
1694674191256223500,170.69322338867187,-2.625,5.587500095367432,-47.8125
1694674191276229000,170.71322900390626,-3.7687501907348633,6.731250286102295,-47.79375076293945
1694674191296213000,170.733212890625,-5.118750095367432,8.15625,-47.56875228881836
1694674191316215600,170.75321557617187,-6.656250476837158,10.293750762939453,-47.4375
1694674191336214000,170.77321411132812,-6.843750476837158,11.362500190734863,-47.10000228881836
1694674191356220700,170.793220703125,-7.875000476837158,13.687500953674316,-46.23750305175781
1694674191376233500,170.8132333984375,-8.90625,14.662500381469727,-46.03125
1694674191396239000,170.83323901367189,-10.125,16.368751525878906,-44.88750076293945
1694674191416239000,170.85323901367187,-10.3125,17.887500762939453,-44.75625228881836
1694674191436235000,170.87323510742186,-10.725000381469727,18.150001525878906,-44.53125
1694674191456238600,170.89323852539061,-11.043750762939453,18.693750381469727,-44.32500076293945
1694674191476237600,170.91323754882814,-12.581250190734863,19.668750762939453,-44.118751525878906
1694674191496225000,170.93322509765625,-13.08750057220459,20.381250381469727,-43.40625
1694674191516229600,170.95322973632813,-14.02500057220459,21.637500762939453,-43.181251525878906
1694674191536229600,170.97322973632814,-13.08750057220459,21.20625114440918,-42.88125228881836
1694674191556236800,170.99323681640624,-13.818750381469727,21.01875114440918,-42.88125228881836
1694674191576230400,171.01323046875,-13.293750762939453,20.850000381469727,-42.78750228881836
1694674191596221400,171.03322143554686,-14.006250381469727,20.775001525878906,-41.98125076293945
1694674191616241400,171.05324145507814,-14.11875057220459,20.943750381469727,-42.28125
1694674191636233200,171.07323315429687,-14.437500953674316,20.943750381469727,-42.39375305175781
1694674191656230100,171.09323022460939,-14.531250953674316,20.587501525878906,-42.41250228881836
1694674191676235000,171.11323510742187,-14.11875057220459,20.231250762939453,-42.11250305175781
1694674191696223500,171.13322338867187,-14.943750381469727,20.231250762939453,-42.337501525878906
1694674191716233000,171.15323291015625,-14.531250953674316,20.212501525878906,-42.618751525878906
1694674191736225000,171.17322509765626,-14.756250381469727,19.6875,-42.9375
1694674191756237600,171.19323754882814,-15.281250953674316,19.3125,-43.25625228881836
1694674191776243200,171.2132431640625,-15.075000762939453,18.95625114440918,-43.462501525878906
1694674191796243500,171.23324340820312,-14.77500057220459,18.337501525878906,-43.38750076293945
1694674191816251600,171.25325170898438,-14.568750381469727,17.71875,-43.5
1694674191836246000,171.27324609375,-14.981250762939453,17.26875114440918,-43.42500305175781
1694674191856244000,171.29324389648437,-14.156250953674316,16.181251525878906,-44.13750076293945
1694674191876249300,171.31324926757813,-13.668750762939453,14.756250381469727,-44.88750076293945
1694674191896233200,171.33323315429686,-12.937500953674316,14.043750762939453,-45.30000305175781
1694674191916224800,171.35322485351563,-11.606250762939453,12,-45.54375076293945
1694674191936214300,171.37321435546875,-10.987500190734863,11.287500381469727,-46.05000305175781
1694674191956214800,171.39321484375,-8.625,8.86875057220459,-47.10000228881836
1694674191976216000,171.41321606445314,-7.706250190734863,7.706250190734863,-47.41875076293945
1694674191996216000,171.43321606445312,-6.881250381469727,5.850000381469727,-47.36250305175781
1694674192016223700,171.4532236328125,-5.53125,4.612500190734863,-47.775001525878906
1694674192036225800,171.47322583007812,-3.7875001430511475,3.637500047683716,-47.775001525878906
1694674192056234800,171.49323486328126,-3.168750047683716,2.3812501430511475,-48.01875305175781
1694674192076237300,171.5132373046875,-2.4375,2.043750047683716,-47.60625076293945
1694674192096235000,171.5332351074219,-2.4375,2.043750047683716,-48.01875305175781
1694674192116240100,171.553240234375,-2.34375,2.137500047683716,-48.11250305175781
1694674192136239900,171.57323999023438,-2.8500001430511475,2.4937500953674316,-47.79375076293945
1694674192156240000,171.59323999023437,-2.6437501907348633,2.6625001430511475,-47.587501525878906
1694674192176238000,171.61323803710937,-3.7687501907348633,3.825000047683716,-47.26875305175781
1694674192196237000,171.63323706054686,-4.706250190734863,5.418750286102295,-47.34375
1694674192216243200,171.6532431640625,-5.53125,6.375000476837158,-47.92500305175781
1694674192236236300,171.673236328125,-7.593750476837158,7.893750190734863,-47.212501525878906
1694674192256226800,171.69322680664064,-7.781250476837158,9.05625057220459,-46.78125
1694674192276227000,171.71322705078126,-9.131250381469727,11.456250190734863,-46.33125305175781
1694674192296211500,171.73321142578126,-9.75,12.075000762939453,-46.21875
1694674192316208400,171.75320849609375,-10.875,13.425000190734863,-45.69375228881836
1694674192336208600,171.77320874023437,-10.631250381469727,15.562500953674316,-44.8125
1694674192356216800,171.793216796875,-11.58750057220459,15.843750953674316,-44.71875
1694674192376230700,171.81323071289063,-11.662500381469727,17.36250114440918,-44.08125305175781
1694674192396237600,171.83323754882812,-11.96250057220459,17.981250762939453,-43.66875076293945
1694674192416238300,171.85323828125,-12.262500762939453,18.975000381469727,-43.125
1694674192436234500,171.873234375,-12.262500762939453,18.975000381469727,-43.23750305175781
1694674192456238600,171.89323852539061,-12.037500381469727,20.0625,-42.39375305175781
1694674192476237300,171.9132373046875,-13.068750381469727,20.681251525878906,-42.1875
1694674192496225300,171.93322534179688,-12.975000381469727,21.39375114440918,-42.16875076293945
1694674192516230100,171.95323022460937,-12.750000953674316,21.76875114440918,-41.64375305175781
1694674192536230000,171.97322998046874,-12.131250381469727,22.106250762939453,-41.92500305175781
1694674192556229400,171.9932294921875,-13.162500381469727,22.181251525878906,-42.243751525878906
1694674192576225000,172.01322509765626,-13.27500057220459,22.012500762939453,-42.243751525878906
1694674192596217600,172.03321752929688,-12.862500190734863,22.181251525878906,-42.63750076293945
1694674192616231000,172.05323095703125,-12.131250381469727,22.368751525878906,-42.63750076293945
1694674192636225500,172.0732255859375,-12.543750762939453,21.825000762939453,-42.45000076293945
1694674192656225000,172.09322509765624,-11.71875,21.65625,-42.431251525878906
1694674192676231700,172.11323168945313,-11.737500190734863,21.65625,-42.84375
1694674192696221400,172.1332214355469,-11.943750381469727,21.11250114440918,-43.06875228881836
1694674192716232200,172.15323217773437,-12.562500953674316,20.400001525878906,-42.78750228881836
1694674192736225000,172.17322509765626,-12.05625057220459,20.137500762939453,-43.40625
1694674192756238000,172.19323803710938,-12.075000762939453,19.3125,-43.81875228881836
1694674192776244000,172.21324389648439,-11.96250057220459,18.525001525878906,-43.63125228881836
1694674192796233000,172.23323291015626,-11.662500381469727,17.006250381469727,-44.493751525878906
1694674192816242400,172.25324243164061,-11.68125057220459,15.918750762939453,-44.92500305175781
1694674192836230400,172.27323046875,-10.55625057220459,14.137500762939453,-45.26250076293945
1694674192856232400,172.293232421875,-10.987500190734863,12.956250190734863,-46.40625
1694674192876241700,172.31324169921874,-10.387500762939453,9.9375,-46.89375305175781
1694674192896236000,172.3332360839844,-9.05625057220459,8.512500762939453,-47.118751525878906
1694674192916228000,172.35322802734376,-7.181250095367432,6.375000476837158,-47.45625305175781
1694674192936218400,172.37321826171876,-6.262500286102295,5.400000095367432,-47.962501525878906
1694674192956221200,172.39322119140624,-6.168750286102295,4.162500381469727,-47.306251525878906
1694674192976220000,172.41321997070312,-3.9937500953674316,3.093750238418579,-47.90625
1694674192996219100,172.43321923828125,-3.168750047683716,2.4000000953674316,-47.8125
1694674193016226000,172.45322607421875,-2.231250047683716,1.9687501192092896,-47.400001525878906
1694674193036227600,172.4732275390625,-2.6437501907348633,1.537500023841858,-47.212501525878906
1694674193056235800,172.49323583984375,-2.8500001430511475,1.8750001192092896,-47.51250076293945
1694674193076238000,172.51323803710937,-3.168750047683716,2.4000000953674316,-47.8125
1694674193096235300,172.5332353515625,-3.168750047683716,2.8312501907348633,-47.79375076293945
1694674193116240100,172.553240234375,-4.087500095367432,3.656250238418579,-47.38125228881836
1694674193136239600,172.5732395019531,-4.518750190734863,4.518750190734863,-47.868751525878906
1694674193156238600,172.59323852539063,-4.912500381469727,5.925000190734863,-48.337501525878906
1694674193176237000,172.61323706054688,-5.831250190734863,7.181250095367432,-47.41875076293945
